address,lat,lng
872 WOODLANDS ST 81,1.4438867,103.7898859
409 WOODLANDS ST 41,1.428784,103.7725428
787C WOODLANDS CRES,1.4448456,103.8010235
778 WOODLANDS DR 60,1.447498,103.7994841
787B WOODLANDS CRES,1.4442589,103.800933
710 WOODLANDS DR 70,1.4407566,103.797492
896C WOODLANDS DR 50,1.4370405,103.793055
787D WOODLANDS CRES,1.4454474,103.8016348
717 WOODLANDS DR 70,1.4409093,103.7995067
602 WOODLANDS DR 42,1.4381948,103.7963148
283 YISHUN AVE 6,1.4393994,103.8389709
816 YISHUN ST 81,1.4117023,103.8332645
221 ANG MO KIO AVE 1,1.3664403,103.8392427
627 ANG MO KIO AVE 9,1.3818885,103.841326
222 ANG MO KIO AVE 1,1.366074,103.8392427
617 ANG MO KIO AVE 4,1.377804,103.8380651
596A ANG MO KIO ST 52,1.372388,103.85146
316A ANG MO KIO ST 31,1.364785,103.84693
307A ANG MO KIO AVE 1,1.365971,103.844469
308B ANG MO KIO AVE 1,1.3652927,103.8444284
58 CHAI CHEE DR,1.325893,103.919809
720 BEDOK RESERVOIR RD,1.3359217,103.9248671
722 BEDOK RESERVOIR RD,1.3366346,103.9281301
723 BEDOK RESERVOIR RD,1.3368473,103.9293084
134 BEDOK RESERVOIR RD,1.3329178,103.912813
116 LENGKONG TIGA,1.3228258,103.9119068
102 LENGKONG TIGA,1.3256132,103.910638
26 CHAI CHEE RD,1.3233495,103.9235924
655 JLN TENAGA,1.3333365,103.906809
657 JLN TENAGA,1.3339562,103.9072169
10 CHAI CHEE RD,1.3270163,103.9244409
185 BEDOK NTH RD,1.3261717,103.94082
539 BEDOK NTH ST 3,1.3314711,103.9257531
210 NEW UPP CHANGI RD,1.3247277,103.931711
214 BEDOK NTH ST 1,1.3259269,103.9324808
554 BEDOK NTH ST 3,1.3326826,103.9282207
702 BEDOK RESERVOIR RD,1.3373472,103.9187946
550 BEDOK NTH AVE 1,1.3324693,103.9264548
213 BEDOK NTH ST 1,1.3260006,103.9325088
44 CHAI CHEE ST,1.3290909,103.9257561
218 BEDOK NTH ST 1,1.3275586,103.9345016
537 BEDOK NTH ST 3,1.3320819,103.9240161
45 CHAI CHEE ST,1.3286803,103.924414
545 BEDOK NTH ST 3,1.330153,103.924015
703 BEDOK RESERVOIR RD,1.3371946,103.9198822
532 BEDOK NTH ST 3,1.3340175,103.925139
409 BEDOK NTH AVE 2,1.3281186,103.9330246
410 BEDOK NTH AVE 2,1.3278711,103.9315291
546 BEDOK NTH ST 3,1.330869,103.9255016
548 BEDOK NTH AVE 1,1.3313002,103.9268611
551 BEDOK NTH AVE 1,1.3322344,103.9270468
614 BEDOK RESERVOIR RD,1.3324563,103.9167101
709 BEDOK RESERVOIR RD,1.3353499,103.9225106
54 CHAI CHEE ST,1.3295729,103.921377
712 BEDOK RESERVOIR RD,1.3359348,103.9226012
50 CHAI CHEE ST,1.3293183,103.9225179
704 BEDOK RESERVOIR RD,1.3365333,103.9203354
615 BEDOK RESERVOIR RD,1.3322067,103.9155772
625 BEDOK RESERVOIR RD,1.3342847,103.9163481
713 BEDOK RESERVOIR RD,1.336814,103.92242
609 BEDOK RESERVOIR RD,1.3318329,103.9131117
608 BEDOK RESERVOIR RD,1.3318917,103.9130849
606 BEDOK RESERVOIR RD,1.331668,103.91381
616 BEDOK RESERVOIR RD,1.3318081,103.9148975
628 BEDOK RESERVOIR RD,1.3349542,103.9149881
549 BEDOK NTH AVE 1,1.3316666,103.9267705
111 BEDOK RESERVOIR RD,1.3299151,103.9100716
121 BEDOK RESERVOIR RD,1.3313246,103.909913
41 CHAI CHEE ST,1.3274212,103.9258996
42 CHAI CHEE ST,1.3279408,103.9257735
117 BEDOK RESERVOIR RD,1.3314046,103.9087348
108 BEDOK RESERVOIR RD,1.3302301,103.9093692
103 BEDOK RESERVOIR RD,1.3287662,103.9094598
107 BEDOK RESERVOIR RD,1.3298653,103.909188
742 BEDOK RESERVOIR RD,1.3380527,103.9219724
740 BEDOK RESERVOIR RD,1.3383014,103.9225237
744 BEDOK RESERVOIR RD,1.337769,103.9217855
116 BEDOK RESERVOIR RD,1.3311124,103.9086442
302 SHUNFU RD,1.3496195,103.8390874
308 SHUNFU RD,1.3515149,103.8379898
304 SHUNFU RD,1.3501914,103.8383403
313 SHUNFU RD,1.3513189,103.8380265
143 BT BATOK ST 11,1.3502645,103.7439203
136 BT BATOK WEST AVE 6,1.3508789,103.7448952
180 BT BATOK WEST AVE 8,1.3456092,103.742742
181 BT BATOK WEST AVE 8,1.3456864,103.743446
213 BT BATOK ST 21,1.3468062,103.7524981
139 BT BATOK WEST AVE 6,1.3512494,103.7441711
184 BT BATOK WEST AVE 8,1.3463435,103.7438082
226 BT BATOK CTRL,1.34875,103.752949
134 BT BATOK WEST AVE 6,1.3516111,103.7444427
146 BT BATOK WEST AVE 6,1.3496382,103.7440804
135 BT BATOK WEST AVE 6,1.3512457,103.7448048
215 BT BATOK ST 21,1.3468005,103.7534938
145 BT BATOK ST 11,1.3500061,103.7438089
138 BT BATOK WEST AVE 6,1.3502232,103.7442615
133 BT BATOK WEST AVE 6,1.3516082,103.7449858
217 BT BATOK ST 21,1.3467942,103.7545801
173 BT BATOK WEST AVE 8,1.3461222,103.7408891
137 BT BATOK WEST AVE 6,1.3505121,103.7449857
224 BT BATOK ST 21,1.3479049,103.7524983
227 BT BATOK CTRL,1.3484741,103.7532735
231 BT BATOK EAST AVE 5,1.3491948,103.7542864
132 BT BATOK WEST AVE 6,1.3505632,103.745642
229 BT BATOK EAST AVE 3,1.3483329,103.7544899
175 BT BATOK WEST AVE 8,1.3456957,103.7418168
312 BT BATOK ST 32,1.3599238,103.7475394
228 BT BATOK CTRL,1.348675,103.753633
233 BT BATOK EAST AVE 5,1.3487501,103.7551915
230 BT BATOK EAST AVE 3,1.3477999,103.7548292
244 BT BATOK EAST AVE 5,1.3491241,103.7570247
212 BT BATOK ST 21,1.3471745,103.7521361
256 BT BATOK EAST AVE 4,1.3508011,103.7583828
259 BT BATOK EAST AVE 4,1.3513302,103.7595486
304 BT BATOK ST 31,1.3574483,103.7479694
241 BT BATOK EAST AVE 5,1.3509696,103.7545808
307 BT BATOK ST 31,1.3581784,103.748422
239 BT BATOK EAST AVE 5,1.3503071,103.7551238
265 BT BATOK EAST AVE 4,1.3499142,103.7597406
219 BT BATOK ST 21,1.3472311,103.7550328
253 BT BATOK EAST AVE 5,1.3502018,103.7575001
240 BT BATOK EAST AVE 5,1.3505337,103.7539471
251 BT BATOK EAST AVE 5,1.3508429,103.7574845
261 BT BATOK EAST AVE 4,1.3505972,103.7588128
305 BT BATOK ST 31,1.3578147,103.7479694
313 BT BATOK ST 32,1.3602374,103.7471547
318 BT BATOK ST 32,1.3609702,103.7471547
364 BT BATOK ST 31,1.360665,103.7492367
363 BT BATOK ST 31,1.3609581,103.7492367
361 BT BATOK ST 31,1.3607462,103.750899
368 BT BATOK ST 31,1.3603651,103.7504134
407 BT BATOK WEST AVE 4,1.3647887,103.745797
420 BT BATOK WEST AVE 2,1.3625169,103.745797
410 BT BATOK WEST AVE 4,1.364427,103.7449823
150 BT BATOK ST 11,1.3472925,103.7440042
154 BT BATOK ST 11,1.3476801,103.7439857
152 BT BATOK ST 11,1.3487514,103.7442582
157 BT BATOK ST 11,1.3483744,103.743415
60 TELOK BLANGAH HTS,1.2761458,103.8122562
62 TELOK BLANGAH HTS,1.2753474,103.8111688
61 TELOK BLANGAH HTS,1.2757812,103.8120747
54 TELOK BLANGAH DR,1.2735829,103.8118904
55 TELOK BLANGAH DR,1.2739474,103.8120715
64 TELOK BLANGAH DR,1.2745397,103.8107131
65 TELOK BLANGAH DR,1.2741756,103.8104415
77 TELOK BLANGAH DR,1.2739306,103.8089365
141 JLN BT MERAH,1.2771765,103.8289211
124 BT MERAH LANE 1,1.2859123,103.8034685
122 BT MERAH LANE 1,1.2864933,103.8041929
4 EVERTON PK,1.2769422,103.8400225
5 EVERTON PK,1.276695,103.8394141
6 EVERTON PK,1.2767361,103.838621
7 EVERTON PK,1.2770881,103.8392427
3 EVERTON PK,1.2772368,103.8387898
1 EVERTON PK,1.2774492,103.8400579
144 JLN BT MERAH,1.2773581,103.8300039
146 JLN BT MERAH,1.277938,103.8309096
148 SILAT AVE,1.2769877,103.8309096
103 BT PURMEI RD,1.2721228,103.8260191
149 SILAT AVE,1.2773743,103.831804
150 SILAT AVE,1.2771309,103.831453
105 BT PURMEI RD,1.2725678,103.8248421
101 BT PURMEI RD,1.2715396,103.825747
269C QUEEN ST,1.300739,103.853553
10 TECK WHYE AVE,1.380253,103.7554147
16 TECK WHYE LANE,1.3787335,103.7551205
26 TECK WHYE LANE,1.3775575,103.7556637
19 TECK WHYE LANE,1.3794066,103.7528575
331 CLEMENTI AVE 2,1.3140547,103.7681565
330 CLEMENTI AVE 2,1.3136913,103.7677038
426 CLEMENTI AVE 3,1.3115888,103.7641731
510 WEST COAST DR,1.3108762,103.7607331
364 CLEMENTI AVE 2,1.3123679,103.7687902
335 CLEMENTI AVE 2,1.3169803,103.7685186
328 CLEMENTI AVE 2,1.3139144,103.7670701
433 CLEMENTI AVE 3,1.3140171,103.7618194
363 CLEMENTI AVE 2,1.3129909,103.7685643
326 CLEMENTI AVE 5,1.3144855,103.7659266
351 CLEMENTI AVE 2,1.3153568,103.7708724
508 WEST COAST DR,1.3116756,103.7617289
334 CLEMENTI AVE 2,1.31515,103.7686091
434 CLEMENTI AVE 3,1.3146042,103.7615478
365 CLEMENTI AVE 2,1.3122881,103.7699671
427 CLEMENTI AVE 3,1.3120117,103.7637884
429 CLEMENTI AVE 3,1.3129137,103.7628152
507 WEST COAST DR,1.3121203,103.7607331
362 CLEMENTI AVE 2,1.3127272,103.7699671
509 WEST COAST DR,1.3111674,103.7610046
352 CLEMENTI AVE 2,1.3146428,103.7715916
432 CLEMENTI AVE 3,1.3140671,103.762702
435 CLEMENTI AVE 3,1.3145991,103.7624531
430 CLEMENTI AVE 3,1.3133528,103.7628152
607 CLEMENTI WEST ST 1,1.3042508,103.7677943
354 CLEMENTI AVE 2,1.3135272,103.7708724
305 CLEMENTI AVE 4,1.321972,103.7659837
341 CLEMENTI AVE 5,1.3190999,103.7690618
320 CLEMENTI AVE 4,1.3170708,103.7654405
345 CLEMENTI AVE 5,1.3176728,103.7690165
602 CLEMENTI WEST ST 1,1.3051374,103.7662553
343 CLEMENTI AVE 5,1.3177716,103.770963
339 CLEMENTI AVE 5,1.3195385,103.7691523
303 CLEMENTI AVE 4,1.3212466,103.7648068
306 CLEMENTI AVE 4,1.3214601,103.7658932
307 CLEMENTI AVE 4,1.3216244,103.7667661
608 CLEMENTI WEST ST 1,1.304331,103.7665269
431 CLEMENTI AVE 3,1.313793,103.7626341
346 CLEMENTI AVE 5,1.3171185,103.7699671
319 CLEMENTI AVE 4,1.3174403,103.7648068
304 CLEMENTI AVE 4,1.320917,103.7648521
711 CLEMENTI WEST ST 2,1.3050936,103.7610046
704 WEST COAST RD,1.30634,103.760552
310 CLEMENTI AVE 4,1.3201778,103.7661195
705 CLEMENTI WEST ST 2,1.3057551,103.7604615
728 CLEMENTI WEST ST 2,1.3054443,103.7637205
513 WEST COAST RD,1.3086838,103.7601899
703 WEST COAST RD,1.3067049,103.7607331
442 CLEMENTI AVE 3,1.3140024,103.7644447
308 CLEMENTI AVE 4,1.3210521,103.7668438
518 WEST COAST RD,1.3082513,103.7590131
377 CLEMENTI AVE 5,1.3175325,103.7679301
376 CLEMENTI AVE 4,1.3180889,103.7666174
730 CLEMENTI WEST ST 2,1.3047887,103.7631773
514 WEST COAST RD,1.3089821,103.7591941
515 WEST COAST RD,1.3083936,103.7597373
701 WEST COAST RD,1.3076532,103.7612762
731 CLEMENTI WEST ST 2,1.3043517,103.7628152
714 CLEMENTI WEST ST 2,1.3041378,103.7618194
309 CLEMENTI AVE 4,1.3209451,103.7663458
450 CLEMENTI AVE 3,1.3135577,103.7654405
375 CLEMENTI AVE 4,1.318418,103.7666627
449 CLEMENTI AVE 3,1.313385,103.764914
519 WEST COAST RD,1.3076633,103.7594657
374 CLEMENTI AVE 4,1.3190389,103.766889
715 CLEMENTI WEST ST 2,1.3031124,103.7620004
371 CLEMENTI AVE 4,1.3203483,103.7683375
729 CLEMENTI WEST ST 2,1.3050799,103.7634489
710 CLEMENTI WEST ST 2,1.3061881,103.7615478
109 CLEMENTI ST 11,1.3222301,103.7705903
105 CLEMENTI ST 12,1.322682,103.7698766
713 CLEMENTI WEST ST 2,1.3040621,103.762272
520 WEST COAST RD,1.30715,103.7596467
101 ALJUNIED CRES,1.3209727,103.8834996
99 ALJUNIED CRES,1.3214068,103.8844057
106 ALJUNIED CRES,1.319113,103.8829083
112 ALJUNIED CRES,1.3203815,103.8851348
22 HAIG RD,1.3137116,103.8951378
32 CASSIA CRES,1.3094495,103.8839039
108 ALJUNIED CRES,1.319098,103.8852646
10 PINE CL,1.3091671,103.882277
54 CASSIA CRES,1.310106,103.8846305
17 HOUGANG AVE 3,1.3634853,103.8910588
20 HOUGANG AVE 3,1.3638665,103.8907921
22 HOUGANG AVE 3,1.3643086,103.8903391
24 HOUGANG AVE 3,1.365526,103.8919475
21 HOUGANG AVE 3,1.3643017,103.891517
116 HOUGANG AVE 1,1.3531233,103.8877847
124 HOUGANG AVE 1,1.352906,103.8867146
115 HOUGANG AVE 1,1.3527849,103.88785
123 HOUGANG AVE 1,1.3533485,103.8861709
125 HOUGANG AVE 1,1.3524122,103.8864497
110 HOUGANG AVE 1,1.3547196,103.8896142
309 HOUGANG AVE 5,1.3661857,103.8949604
113 HOUGANG AVE 1,1.3535533,103.888708
127 HOUGANG AVE 1,1.3529118,103.8857179
117 HOUGANG AVE 1,1.353611,103.8882323
323 HOUGANG AVE 5,1.367194,103.8978602
118 HOUGANG AVE 1,1.3534138,103.8875301
327 HOUGANG AVE 5,1.3683017,103.8963197
308 HOUGANG AVE 5,1.3669122,103.8959572
317 HOUGANG AVE 7,1.3652988,103.8963197
311 HOUGANG AVE 5,1.365683,103.8948305
126 HOUGANG AVE 1,1.3523271,103.8855366
328 HOUGANG AVE 5,1.3687401,103.8965009
307 HOUGANG AVE 5,1.3666973,103.8951417
120 HOUGANG AVE 1,1.3544383,103.8876207
247 HOUGANG AVE 3,1.359102,103.891517
108 HOUGANG AVE 1,1.3528142,103.889886
244 HOUGANG ST 22,1.3581474,103.8919701
106 HOUGANG AVE 1,1.35398,103.8908827
248 HOUGANG AVE 3,1.3593154,103.8926044
356 HOUGANG AVE 7,1.3726089,103.8987664
154 HOUGANG ST 11,1.3522129,103.8800095
246 HOUGANG ST 22,1.3588823,103.891517
242 HOUGANG ST 22,1.3572681,103.8920607
211 HOUGANG ST 21,1.359637,103.8877113
415 HOUGANG AVE 10,1.3752595,103.8965009
403 HOUGANG AVE 10,1.3748932,103.8965009
401 HOUGANG AVE 10,1.3748239,103.8969905
708 HOUGANG AVE 2,1.3667326,103.8891611
412 HOUGANG AVE 10,1.3746989,103.8953002
335 HOUGANG AVE 7,1.3689465,103.8987664
702 HOUGANG AVE 2,1.3657772,103.8897048
250 HOUGANG AVE 3,1.3596874,103.8916077
231 JURONG EAST ST 21,1.341272,103.737809
229 JURONG EAST ST 21,1.341847,103.7379449
115 JURONG EAST ST 13,1.3397925,103.735388
480 SEGAR RD,1.389776,103.7722305
184 JELEBU RD,1.3797172,103.7623626
185 JELEBU RD,1.3793512,103.762272
473 SEGAR RD,1.3883102,103.7721399
631 SENJA RD,1.3865839,103.7603257
297D CHOA CHU KANG AVE 2,1.3781446,103.7430815
661 CHOA CHU KANG CRES,1.4008687,103.7505492
457 CHOA CHU KANG AVE 4,1.3788465,103.735931
671A CHOA CHU KANG CRES,1.4020944,103.7479694
672 CHOA CHU KANG CRES,1.4021705,103.7475168
691 JURONG WEST CTRL 1,1.342096,103.7061496
679B JURONG WEST CTRL 1,1.3439227,103.706068
680A JURONG WEST CTRL 1,1.3445851,103.7055253
604 JURONG WEST ST 62,1.3388587,103.7000486
612 JURONG WEST ST 65,1.3394043,103.7007273
605 JURONG WEST ST 62,1.3385314,103.6996414
271A JURONG WEST ST 24,1.3508208,103.7040787
987C JURONG WEST ST 93,1.339881,103.6945354
675B JURONG WEST ST 64,1.3458409,103.7037158
678C JURONG WEST ST 64,1.3448153,103.7037155
677B JURONG WEST ST 64,1.34547,103.7045301
118 EDGEFIELD PLAINS,1.3965019,103.9062984
181 EDGEFIELD PLAINS,1.3992692,103.9091581
296 PUNGGOL CTRL,1.4017777,103.9052652
163B PUNGGOL CTRL,1.3956723,103.91381
187 PUNGGOL CTRL,1.3990554,103.91129
192 PUNGGOL CTRL,1.3998519,103.9094497
161B PUNGGOL CTRL,1.3958567,103.9152405
160B PUNGGOL CTRL,1.3953655,103.9160757
166B PUNGGOL CTRL,1.3947495,103.9151802
648 PUNGGOL CTRL,1.397757,103.915134
637C PUNGGOL DR,1.3992421,103.9152172
641C PUNGGOL DR,1.3991522,103.9164728
638A PUNGGOL DR,1.3999954,103.9146934
637D PUNGGOL DR,1.3991121,103.9154509
642A PUNGGOL DR,1.3981294,103.9167213
267B PUNGGOL FIELD,1.404437,103.898043
617C PUNGGOL DR,1.4019839,103.9124505
270C PUNGGOL FIELD,1.404177,103.898748
289D PUNGGOL PL,1.401994,103.903694
341A SEMBAWANG CL,1.4476172,103.8187053
360B ADMIRALTY DR,1.4487037,103.8151733
339A SEMBAWANG CL,1.4479157,103.8179355
466A SEMBAWANG DR,1.455266,103.8136111
466B SEMBAWANG DR,1.4551225,103.8130677
299B COMPASSVALE ST,1.3970486,103.9013264
299A COMPASSVALE ST,1.3958878,103.9023912
119B RIVERVALE DR,1.3842618,103.9028868
309C ANCHORVALE RD,1.3908493,103.8858527
309B ANCHORVALE RD,1.3908493,103.8858527
311A ANCHORVALE LANE,1.39098,103.884141
158A RIVERVALE CRES,1.38875,103.906885
318D ANCHORVALE LINK,1.393038,103.889615
406A FERNVALE RD,1.3879543,103.8742695
407B FERNVALE RD,1.3889896,103.8752331
684D WOODLANDS DR 73,1.4415131,103.8040209
770 BEDOK RESERVOIR VIEW,1.3360637,103.938282
181 JELEBU RD,1.3792736,103.7629963
670A CHOA CHU KANG CRES,1.402631,103.747472
449 CHOA CHU KANG AVE 4,1.3792109,103.7362931
685C JURONG WEST CTRL 1,1.3426079,103.7041658
681B JURONG WEST CTRL 1,1.34477,103.705011
685A JURONG WEST ST 64,1.3432677,103.7040753
678B JURONG WEST ST 64,1.3451073,103.7038965
132 EDGEDALE PLAINS,1.3932361,103.9109131
183 EDGEFIELD PLAINS,1.3987192,103.9097935
270A PUNGGOL FIELD,1.4039414,103.8995928
311D ANCHORVALE LANE,1.391837,103.88439
403D FERNVALE LANE,1.3883967,103.8731682
454 CHOA CHU KANG AVE 4,1.3792943,103.7345734
466D SEMBAWANG DR,1.455854,103.8135205
288 BISHAN ST 24,1.3569571,103.8450399
408B FERNVALE RD,1.3890749,103.8760224
305B PUNGGOL RD,1.4052836,103.9063693
306A PUNGGOL PL,1.4059487,103.9055193
282B SENGKANG EAST AVE,1.3848844,103.8919701
326A ANCHORVALE RD,1.39493,103.8880058
326C ANCHORVALE RD,1.3957547,103.8879831
280B SENGKANG EAST AVE,1.3861301,103.8919701
280A SENGKANG EAST AVE,1.3861098,103.8923099
282C SENGKANG EAST AVE,1.3851743,103.8925138
305 ANG MO KIO AVE 1,1.3661074,103.8460363
306 ANG MO KIO AVE 1,1.365603,103.8458796
101 ANG MO KIO AVE 3,1.3702489,103.8394238
132 ANG MO KIO AVE 3,1.3714067,103.8418695
34 CHAI CHEE AVE,1.3242083,103.9264025
19 BEDOK STH RD,1.3196254,103.9342936
20 BEDOK STH RD,1.3198116,103.9337045
61 NEW UPP CHANGI RD,1.3228071,103.9407294
55 NEW UPP CHANGI RD,1.3251402,103.9420891
66 BEDOK STH AVE 3,1.3184368,103.9438581
67 BEDOK STH AVE 3,1.3189109,103.9440848
986B BUANGKOK CRES,1.382211,103.8798612
438 YISHUN AVE 11,1.4217584,103.8463347
535 CHOA CHU KANG ST 51,1.3916098,103.744104
513 WELLINGTON CIRCLE,1.4541815,103.8200548
986A BUANGKOK CRES,1.3818691,103.8797562
26 GHIM MOH LINK,1.3083268,103.7857203
441C FERNVALE RD,1.392071,103.874883
990A JURONG WEST ST 93,1.3353399,103.695117
990B JURONG WEST ST 93,1.3354149,103.6948456
990C JURONG WEST ST 93,1.3355629,103.6945741
28 JLN BT MERAH,1.286411,103.8098657
30 JLN KLINIK,1.287684,103.8282883
48 LOWER DELTA RD,1.2889321,103.8260187
16 TAMAN HO SWEE,1.2880236,103.8316342
12 TAMAN HO SWEE,1.2878713,103.8327211
38 BEO CRES,1.2885097,103.8273387
2 JLN BT HO SWEE,1.2873461,103.831838
32 JLN BT HO SWEE,1.2875293,103.8284641
44 MOH GUAN TER,1.2844972,103.8310726
63 CIRCUIT RD,1.3265555,103.886624
81 MACPHERSON LANE,1.3322292,103.8862162
83 MACPHERSON LANE,1.3316105,103.8854889
71 CIRCUIT RD,1.3249925,103.8880511
70 CIRCUIT RD,1.3252296,103.8881644
45 CIRCUIT RD,1.3264855,103.8860803
40 CIRCUIT RD,1.3276542,103.8864427
43 CIRCUIT RD,1.326507,103.885514
44 CIRCUIT RD,1.326704,103.8862615
32 BALAM RD,1.3294434,103.8868779
7 JLN BATU,1.3025234,103.8836565
9 JLN BATU,1.3028566,103.8829316
82 COMMONWEALTH CL,1.3042878,103.8004802
81 COMMONWEALTH CL,1.3038494,103.8003896
85 COMMONWEALTH CL,1.3042207,103.7993936
88 COMMONWEALTH CL,1.3049534,103.7992125
63 COMMONWEALTH DR,1.2988382,103.7971071
111 COMMONWEALTH CRES,1.3064207,103.798488
99 COMMONWEALTH CRES,1.3073445,103.8009431
29 TANGLIN HALT RD,1.2988789,103.7996652
98 COMMONWEALTH CRES,1.3069161,103.8014763
41 TANGLIN HALT RD,1.298079,103.798418
43 TANGLIN HALT RD,1.2987386,103.7985786
36 TANGLIN HALT RD,1.2973321,103.7982843
35 TANGLIN HALT RD,1.2971308,103.7983069
60 COMMONWEALTH DR,1.2983628,103.7971071
55 LOR 5 TOA PAYOH,1.3373722,103.8510185
58 LOR 4 TOA PAYOH,1.336738,103.8504932
56 LOR 4 TOA PAYOH,1.3370682,103.8503578
54 LOR 5 TOA PAYOH,1.3373801,103.8502901
120 LOR 2 TOA PAYOH,1.3391609,103.8454928
51 LOR 6 TOA PAYOH,1.3377525,103.8524876
52 LOR 6 TOA PAYOH,1.338258,103.8524918
24 BEO CRES,1.2886266,103.8283736
64 COMMONWEALTH DR,1.2993859,103.7972882
45 TANGLIN HALT RD,1.2992328,103.7985107
28 HOY FATT RD,1.2864623,103.8098075
28 JLN KLINIK,1.2879695,103.8281924
36 BEO CRES,1.288303,103.82723
10 JLN BT HO SWEE,1.2875052,103.8328117
8 SELEGIE RD,1.3030749,103.8505429
32 NEW MKT RD,1.2850751,103.8425488
66 CIRCUIT RD,1.3266957,103.8877113
72 CIRCUIT RD,1.3246458,103.8878925
46 CIRCUIT RD,1.3261917,103.8862615
30 BALAM RD,1.329614,103.887126
8 JLN BATU,1.3026541,103.8831808
83 COMMONWEALTH CL,1.3047999,103.8004802
108 COMMONWEALTH CRES,1.3076609,103.7991219
65 COMMONWEALTH DR,1.2996461,103.797096
109 COMMONWEALTH CRES,1.3073026,103.7991998
97 COMMONWEALTH CRES,1.3061845,103.8014763
55 COMMONWEALTH DR,1.2971558,103.7971071
33 TANGLIN HALT RD,1.2966365,103.7984201
44 TANGLIN HALT RD,1.298977,103.7984654
62 COMMONWEALTH DR,1.2985822,103.7971071
34 JLN BT HO SWEE,1.2881222,103.827015
52 CIRCUIT RD,1.3242166,103.8856222
40 BEO CRES,1.2891435,103.8274678
62 CIRCUIT RD,1.3262866,103.8871314
51 CIRCUIT RD,1.3245626,103.8855595
84 COMMONWEALTH CL,1.3037133,103.799502
66 COMMONWEALTH DR,1.2989692,103.7965865
110 COMMONWEALTH CRES,1.3068586,103.7986691
37 TANGLIN HALT RD,1.297882,103.7980579
26 TANGLIN HALT RD,1.2981469,103.7997558
58 COMMONWEALTH DR,1.2978507,103.7971071
24 TANGLIN HALT RD,1.2977821,103.7995747
68 CIRCUIT RD,1.325541,103.8880964
113 COMMONWEALTH CRES,1.3068443,103.7979674
100 COMMONWEALTH CRES,1.3077219,103.8012952
8 BOON KENG RD,1.3164673,103.8617448
7 BOON KENG RD,1.3168213,103.8618567
9 BOON KENG RD,1.3160945,103.8613001
174 ANG MO KIO AVE 4,1.3752431,103.8374311
226E ANG MO KIO AVE 1,1.3665629,103.8397661
19 CHAI CHEE RD,1.3275221,103.9222387
21 CHAI CHEE RD,1.325822,103.9222289
40 CHAI CHEE AVE,1.3261076,103.9264986
32 CHAI CHEE AVE,1.3237706,103.9249492
26 NEW UPP CHANGI RD,1.3233401,103.9342698
2 BEDOK STH AVE 1,1.3213137,103.9333467
1 BEDOK STH AVE 1,1.3177824,103.932945
4 BEDOK STH AVE 1,1.3224834,103.9333872
29 NEW UPP CHANGI RD,1.3240053,103.9363732
28 NEW UPP CHANGI RD,1.32374,103.9349004
30 NEW UPP CHANGI RD,1.3235698,103.9363722
74 BEDOK NTH RD,1.3274812,103.9420891
501 BEDOK NTH ST 3,1.331615,103.9311056
59 NEW UPP CHANGI RD,1.324054,103.9406335
503 BEDOK NTH ST 3,1.3314692,103.9324581
76 BEDOK NTH RD,1.3283586,103.9421798
504 BEDOK NTH ST 3,1.3318724,103.9323222
75 BEDOK NTH RD,1.3279202,103.9420891
502 BEDOK NTH ST 3,1.331641,103.9312118
27 NEW UPP CHANGI RD,1.3241599,103.9349227
37 CHAI CHEE AVE,1.3254507,103.9262267
57 NEW UPP CHANGI RD,1.3241216,103.9416303
77 BEDOK NTH RD,1.3287254,103.9419985
22 SIN MING RD,1.3572107,103.8392427
24 SIN MING RD,1.3552091,103.8363302
109 BT BATOK WEST AVE 6,1.3469891,103.7461618
523 BT BATOK ST 52,1.3566894,103.7524954
534 BT BATOK ST 51,1.3559677,103.7505944
506 BT BATOK ST 52,1.3522463,103.75465
507 BT BATOK ST 52,1.352213,103.7537627
504 BT BATOK ST 52,1.3519793,103.7551236
130 BT MERAH VIEW,1.2850605,103.8244715
86 REDHILL CL,1.2869242,103.8188638
116 BT MERAH VIEW,1.2851531,103.821393
132 JLN BT MERAH,1.2789023,103.8283736
22 TELOK BLANGAH CRES,1.2766159,103.819864
136 JLN BT MERAH,1.2784681,103.8275584
8 TELOK BLANGAH CRES,1.2778549,103.8194072
20 TELOK BLANGAH CRES,1.2770373,103.8218525
6 TELOK BLANGAH CRES,1.2782254,103.8185015
15 TELOK BLANGAH CRES,1.2771169,103.8206751
38 TELOK BLANGAH RISE,1.2725081,103.8223965
28 TELOK BLANGAH RISE,1.2739914,103.8209274
